,HexSSP-0,HexSSP-1,HexSSP-2,HexSSP-3,HexSSP-4,HexSSP-5,HexSSP-6,HexSSP-7,HexSSP-8,HexSSP-9,HexSSP-10,HexSSP-11,HexSSP-12,HexSSP-13,HexSSP-14,HexSSP-15,HexSSP-16,HexSSP-17,HexSSP-18,HexSSP-19,Discrete_19-0,Discrete_19-1,Discrete_19-2,Discrete_19-3,Discrete_19-4,Discrete_19-5,Discrete_19-6,Discrete_19-7,Discrete_19-8,Discrete_19-9,Discrete_15-0,Discrete_15-1,Discrete_15-2,Discrete_15-3,Discrete_15-4,Discrete_15-5,Discrete_15-6,Discrete_15-7,Discrete_15-8,Discrete_15-9,Discrete_11-0,Discrete_11-1,Discrete_11-2,Discrete_11-3,Discrete_11-4,Discrete_11-5,Discrete_11-6,Discrete_11-7,Discrete_11-8,Discrete_11-9,Discrete_07-0,Discrete_07-1,Discrete_07-2,Discrete_07-3,Discrete_07-4,Discrete_07-5,Discrete_07-6,Discrete_07-7,Discrete_07-8,Discrete_07-9,Discrete_03-0,Discrete_03-1,Discrete_03-2,Discrete_03-3,Discrete_03-4,Discrete_03-5,Discrete_03-6,Discrete_03-7,Discrete_03-8,Discrete_03-9
568,211.0,500.0,335.0,500.0,243.0,237.0,494.0,247.0,500.0,370.0,500.0,371.0,500.0,500.0,270.0,500.0,500.0,500.0,304.0,500.0,154.0,95.0,27.0,51.0,105.0,19.0,144.0,15.0,93.0,25.0,110.0,74.0,16.0,17.0,44.0,12.0,48.0,15.0,20.0,30.0,24.0,13.0,18.0,14.0,11.0,21.0,49.0,40.0,18.0,16.0,26.0,10.0,15.0,11.0,14.0,11.0,11.0,10.0,10.0,13.0,14.0,22.0,19.0,12.0,11.0,17.0,14.0,12.0,14.0,10.0
569,162.0,500.0,265.0,500.0,249.0,325.0,500.0,19.0,500.0,327.0,500.0,500.0,500.0,500.0,351.0,500.0,500.0,500.0,388.0,500.0,113.0,94.0,18.0,25.0,175.0,37.0,122.0,15.0,48.0,18.0,75.0,20.0,96.0,17.0,62.0,19.0,27.0,14.0,13.0,40.0,14.0,14.0,108.0,17.0,14.0,17.0,17.0,17.0,16.0,34.0,33.0,63.0,12.0,10.0,50.0,94.0,10.0,13.0,10.0,13.0,14.0,10.0,9.0,12.0,10.0,10.0,14.0,17.0,18.0,10.0
570,140.0,500.0,314.0,500.0,225.0,326.0,500.0,81.0,500.0,318.0,500.0,333.0,500.0,500.0,273.0,500.0,500.0,500.0,318.0,500.0,79.0,26.0,18.0,18.0,159.0,118.0,128.0,15.0,125.0,20.0,113.0,96.0,57.0,15.0,58.0,13.0,22.0,15.0,38.0,36.0,13.0,15.0,43.0,18.0,13.0,16.0,11.0,23.0,18.0,12.0,14.0,11.0,10.0,11.0,13.0,38.0,12.0,47.0,14.0,16.0,35.0,14.0,10.0,10.0,12.0,10.0,20.0,12.0,19.0,11.0
571,173.0,500.0,372.0,500.0,242.0,319.0,428.0,88.0,500.0,359.0,500.0,351.0,500.0,500.0,231.0,500.0,500.0,500.0,416.0,218.0,96.0,93.0,24.0,22.0,69.0,25.0,106.0,21.0,80.0,15.0,53.0,88.0,100.0,11.0,57.0,16.0,38.0,13.0,42.0,33.0,26.0,21.0,82.0,17.0,14.0,12.0,19.0,44.0,21.0,16.0,46.0,100.0,12.0,10.0,42.0,15.0,16.0,67.0,9.0,13.0,47.0,23.0,11.0,31.0,19.0,17.0,10.0,26.0,9.0,8.0
572,185.0,500.0,310.0,500.0,253.0,322.0,195.0,70.0,500.0,386.0,500.0,431.0,500.0,500.0,280.0,500.0,500.0,500.0,500.0,362.0,284.0,14.0,20.0,14.0,235.0,67.0,143.0,37.0,108.0,26.0,85.0,25.0,123.0,17.0,33.0,16.0,36.0,16.0,13.0,14.0,11.0,42.0,45.0,16.0,24.0,15.0,13.0,78.0,15.0,53.0,12.0,96.0,11.0,25.0,49.0,19.0,12.0,75.0,9.0,11.0,18.0,14.0,15.0,10.0,10.0,14.0,9.0,10.0,14.0,10.0
573,138.0,500.0,342.0,500.0,288.0,252.0,500.0,97.0,500.0,403.0,500.0,323.0,500.0,500.0,443.0,500.0,500.0,500.0,500.0,500.0,70.0,110.0,19.0,20.0,89.0,116.0,127.0,31.0,87.0,22.0,108.0,48.0,85.0,19.0,55.0,19.0,18.0,17.0,19.0,16.0,11.0,46.0,69.0,20.0,21.0,16.0,13.0,17.0,16.0,25.0,42.0,10.0,11.0,16.0,29.0,17.0,11.0,15.0,11.0,13.0,11.0,10.0,14.0,19.0,11.0,21.0,12.0,10.0,10.0,24.0
574,159.0,500.0,372.0,500.0,293.0,398.0,441.0,223.0,500.0,349.0,500.0,492.0,500.0,500.0,294.0,500.0,500.0,500.0,500.0,500.0,124.0,48.0,22.0,30.0,79.0,43.0,57.0,30.0,91.0,28.0,143.0,74.0,82.0,18.0,52.0,18.0,34.0,15.0,17.0,16.0,14.0,36.0,15.0,14.0,12.0,14.0,9.0,11.0,17.0,13.0,45.0,70.0,10.0,10.0,39.0,17.0,10.0,39.0,10.0,17.0,15.0,9.0,11.0,10.0,10.0,16.0,16.0,16.0,12.0,15.0
575,137.0,500.0,357.0,500.0,258.0,293.0,395.0,323.0,500.0,448.0,500.0,373.0,500.0,500.0,494.0,500.0,500.0,500.0,493.0,500.0,88.0,101.0,29.0,45.0,123.0,97.0,57.0,32.0,95.0,15.0,120.0,40.0,119.0,16.0,52.0,19.0,51.0,32.0,41.0,16.0,20.0,18.0,46.0,12.0,15.0,17.0,38.0,10.0,15.0,12.0,58.0,74.0,12.0,14.0,14.0,54.0,9.0,12.0,9.0,12.0,14.0,15.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,10.0
576,152.0,500.0,343.0,500.0,320.0,500.0,393.0,188.0,500.0,396.0,500.0,500.0,500.0,500.0,452.0,500.0,500.0,500.0,430.0,500.0,190.0,78.0,22.0,16.0,172.0,88.0,142.0,44.0,100.0,17.0,114.0,39.0,33.0,17.0,50.0,20.0,22.0,13.0,17.0,32.0,14.0,13.0,17.0,14.0,12.0,15.0,10.0,21.0,10.0,13.0,15.0,69.0,12.0,10.0,15.0,67.0,13.0,38.0,12.0,12.0,14.0,10.0,12.0,10.0,10.0,9.0,12.0,13.0,13.0,32.0
577,165.0,500.0,389.0,500.0,290.0,354.0,500.0,154.0,500.0,438.0,500.0,389.0,500.0,500.0,405.0,500.0,500.0,500.0,359.0,500.0,146.0,87.0,18.0,19.0,131.0,34.0,64.0,37.0,73.0,24.0,114.0,84.0,73.0,20.0,13.0,13.0,44.0,20.0,14.0,17.0,10.0,28.0,91.0,11.0,14.0,10.0,16.0,17.0,16.0,16.0,37.0,42.0,9.0,11.0,28.0,93.0,12.0,32.0,9.0,12.0,16.0,9.0,16.0,11.0,12.0,16.0,21.0,9.0,12.0,10.0
578,131.0,500.0,337.0,500.0,257.0,300.0,479.0,171.0,500.0,390.0,500.0,500.0,500.0,500.0,243.0,500.0,500.0,500.0,500.0,500.0,112.0,22.0,24.0,20.0,186.0,55.0,80.0,37.0,117.0,11.0,19.0,115.0,67.0,13.0,63.0,20.0,64.0,22.0,17.0,33.0,17.0,32.0,30.0,15.0,17.0,12.0,18.0,14.0,17.0,21.0,30.0,36.0,15.0,9.0,82.0,11.0,11.0,10.0,10.0,10.0,12.0,13.0,18.0,10.0,18.0,19.0,10.0,13.0,14.0,11.0
579,156.0,500.0,303.0,500.0,273.0,378.0,389.0,141.0,468.0,410.0,500.0,500.0,500.0,500.0,281.0,500.0,500.0,401.0,500.0,393.0,34.0,113.0,27.0,24.0,22.0,71.0,132.0,36.0,84.0,59.0,106.0,90.0,81.0,18.0,23.0,19.0,41.0,20.0,36.0,22.0,13.0,60.0,99.0,12.0,16.0,13.0,17.0,58.0,11.0,18.0,68.0,12.0,16.0,12.0,20.0,12.0,10.0,43.0,9.0,11.0,10.0,17.0,17.0,12.0,9.0,13.0,9.0,41.0,9.0,13.0
580,168.0,500.0,404.0,500.0,318.0,323.0,500.0,124.0,500.0,439.0,500.0,500.0,500.0,500.0,268.0,500.0,500.0,500.0,500.0,240.0,88.0,70.0,23.0,20.0,47.0,79.0,30.0,42.0,83.0,21.0,108.0,118.0,50.0,16.0,54.0,15.0,31.0,14.0,17.0,15.0,17.0,12.0,74.0,14.0,16.0,14.0,55.0,34.0,11.0,35.0,13.0,11.0,11.0,11.0,46.0,14.0,14.0,48.0,12.0,16.0,9.0,17.0,14.0,12.0,15.0,9.0,9.0,14.0,16.0,11.0
581,149.0,500.0,336.0,500.0,315.0,353.0,500.0,376.0,500.0,465.0,500.0,500.0,500.0,500.0,299.0,406.0,500.0,500.0,500.0,500.0,153.0,102.0,23.0,48.0,129.0,118.0,42.0,45.0,82.0,21.0,124.0,44.0,40.0,20.0,42.0,16.0,15.0,28.0,16.0,37.0,19.0,54.0,14.0,11.0,14.0,18.0,16.0,13.0,19.0,32.0,49.0,17.0,12.0,13.0,40.0,12.0,10.0,75.0,11.0,9.0,17.0,24.0,10.0,11.0,14.0,11.0,14.0,14.0,12.0,20.0
582,160.0,500.0,322.0,500.0,322.0,500.0,393.0,500.0,500.0,453.0,500.0,500.0,500.0,500.0,498.0,500.0,500.0,500.0,500.0,500.0,11.0,61.0,18.0,20.0,17.0,55.0,148.0,31.0,49.0,32.0,11.0,86.0,17.0,15.0,40.0,19.0,16.0,20.0,13.0,32.0,18.0,36.0,11.0,15.0,15.0,14.0,12.0,16.0,13.0,10.0,10.0,43.0,12.0,10.0,12.0,12.0,12.0,16.0,11.0,10.0,10.0,19.0,26.0,9.0,39.0,12.0,19.0,11.0,19.0,12.0
583,157.0,500.0,476.0,500.0,287.0,445.0,452.0,294.0,418.0,500.0,500.0,500.0,500.0,500.0,244.0,500.0,500.0,500.0,500.0,500.0,96.0,88.0,15.0,80.0,183.0,82.0,95.0,40.0,88.0,24.0,34.0,79.0,41.0,13.0,60.0,15.0,38.0,11.0,17.0,36.0,16.0,19.0,102.0,12.0,17.0,14.0,47.0,47.0,10.0,31.0,10.0,12.0,10.0,10.0,18.0,33.0,11.0,12.0,12.0,14.0,11.0,16.0,10.0,11.0,11.0,21.0,29.0,21.0,11.0,13.0
584,156.0,500.0,500.0,500.0,95.0,406.0,404.0,500.0,500.0,474.0,500.0,500.0,500.0,500.0,325.0,500.0,185.0,500.0,474.0,500.0,99.0,35.0,17.0,16.0,264.0,76.0,142.0,12.0,83.0,24.0,10.0,103.0,67.0,17.0,46.0,16.0,18.0,22.0,48.0,22.0,15.0,16.0,40.0,14.0,10.0,15.0,8.0,40.0,17.0,44.0,77.0,83.0,12.0,11.0,35.0,25.0,9.0,37.0,10.0,10.0,8.0,13.0,9.0,9.0,14.0,15.0,14.0,12.0,10.0,11.0
585,195.0,500.0,492.0,500.0,306.0,450.0,378.0,192.0,478.0,500.0,500.0,500.0,500.0,500.0,235.0,500.0,367.0,500.0,473.0,500.0,242.0,113.0,22.0,44.0,74.0,113.0,10.0,40.0,20.0,23.0,82.0,49.0,45.0,13.0,13.0,16.0,36.0,20.0,15.0,31.0,19.0,22.0,52.0,13.0,18.0,15.0,50.0,91.0,11.0,15.0,106.0,16.0,12.0,9.0,15.0,88.0,12.0,72.0,10.0,12.0,10.0,11.0,10.0,11.0,18.0,12.0,13.0,9.0,15.0,8.0
586,170.0,500.0,385.0,500.0,333.0,388.0,404.0,349.0,500.0,493.0,500.0,500.0,500.0,500.0,260.0,500.0,500.0,500.0,500.0,500.0,148.0,46.0,27.0,37.0,122.0,101.0,104.0,37.0,46.0,16.0,12.0,52.0,12.0,14.0,43.0,22.0,30.0,25.0,13.0,52.0,12.0,45.0,66.0,14.0,14.0,15.0,11.0,31.0,15.0,53.0,16.0,16.0,12.0,12.0,89.0,39.0,10.0,89.0,13.0,12.0,54.0,9.0,16.0,19.0,10.0,11.0,11.0,16.0,13.0,33.0
587,190.0,500.0,500.0,500.0,346.0,240.0,389.0,500.0,228.0,500.0,500.0,500.0,500.0,500.0,292.0,500.0,365.0,500.0,500.0,500.0,69.0,106.0,29.0,30.0,153.0,69.0,156.0,16.0,15.0,20.0,68.0,112.0,71.0,23.0,51.0,22.0,38.0,17.0,13.0,26.0,18.0,15.0,28.0,17.0,13.0,28.0,14.0,43.0,13.0,15.0,35.0,73.0,12.0,9.0,12.0,11.0,14.0,33.0,9.0,11.0,19.0,14.0,18.0,11.0,16.0,14.0,19.0,11.0,11.0,16.0
588,157.0,500.0,500.0,500.0,365.0,247.0,401.0,500.0,500.0,500.0,436.0,500.0,500.0,500.0,500.0,500.0,500.0,443.0,428.0,489.0,124.0,19.0,24.0,16.0,86.0,88.0,61.0,38.0,42.0,18.0,68.0,113.0,74.0,12.0,57.0,16.0,46.0,16.0,18.0,35.0,17.0,49.0,74.0,12.0,18.0,12.0,18.0,12.0,22.0,45.0,13.0,14.0,11.0,12.0,42.0,61.0,9.0,12.0,15.0,11.0,15.0,14.0,22.0,21.0,12.0,17.0,10.0,14.0,11.0,15.0
589,184.0,500.0,500.0,500.0,441.0,195.0,358.0,500.0,500.0,500.0,429.0,500.0,500.0,500.0,267.0,500.0,500.0,500.0,465.0,500.0,100.0,37.0,20.0,24.0,65.0,65.0,123.0,19.0,81.0,29.0,41.0,98.0,69.0,15.0,13.0,13.0,12.0,15.0,35.0,16.0,15.0,41.0,77.0,16.0,16.0,18.0,19.0,35.0,18.0,15.0,16.0,13.0,13.0,10.0,37.0,43.0,12.0,12.0,10.0,12.0,13.0,14.0,10.0,12.0,15.0,12.0,16.0,16.0,14.0,13.0
590,156.0,500.0,500.0,388.0,500.0,237.0,388.0,407.0,500.0,500.0,500.0,500.0,500.0,500.0,450.0,500.0,365.0,500.0,500.0,264.0,15.0,100.0,26.0,16.0,161.0,127.0,132.0,34.0,23.0,24.0,17.0,128.0,71.0,22.0,60.0,23.0,25.0,14.0,47.0,32.0,20.0,44.0,21.0,15.0,14.0,28.0,11.0,35.0,12.0,48.0,10.0,12.0,9.0,14.0,64.0,21.0,12.0,13.0,11.0,12.0,17.0,11.0,10.0,11.0,28.0,17.0,18.0,18.0,15.0,11.0
591,195.0,500.0,500.0,500.0,500.0,221.0,400.0,487.0,500.0,500.0,500.0,500.0,500.0,500.0,292.0,500.0,272.0,500.0,456.0,191.0,40.0,94.0,28.0,24.0,160.0,101.0,138.0,31.0,82.0,18.0,98.0,87.0,87.0,11.0,57.0,12.0,34.0,13.0,12.0,36.0,11.0,14.0,38.0,18.0,17.0,14.0,55.0,79.0,13.0,51.0,13.0,27.0,15.0,11.0,13.0,31.0,12.0,88.0,14.0,13.0,14.0,16.0,16.0,12.0,11.0,15.0,10.0,17.0,9.0,20.0
592,179.0,500.0,500.0,500.0,492.0,220.0,413.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,149.0,500.0,500.0,500.0,101.0,94.0,25.0,38.0,166.0,97.0,19.0,45.0,96.0,15.0,100.0,78.0,66.0,17.0,45.0,18.0,37.0,18.0,14.0,32.0,18.0,50.0,39.0,10.0,9.0,12.0,58.0,36.0,16.0,28.0,62.0,17.0,12.0,10.0,13.0,12.0,10.0,51.0,15.0,13.0,15.0,54.0,12.0,12.0,56.0,11.0,10.0,14.0,14.0,18.0
593,187.0,500.0,500.0,500.0,500.0,247.0,373.0,359.0,326.0,498.0,500.0,500.0,500.0,500.0,324.0,500.0,352.0,500.0,500.0,353.0,89.0,44.0,19.0,15.0,169.0,57.0,72.0,20.0,62.0,36.0,109.0,214.0,91.0,17.0,48.0,15.0,44.0,16.0,15.0,42.0,16.0,41.0,15.0,15.0,12.0,18.0,35.0,48.0,17.0,25.0,28.0,11.0,13.0,14.0,16.0,13.0,15.0,15.0,11.0,13.0,27.0,9.0,15.0,22.0,11.0,15.0,11.0,21.0,9.0,11.0
594,179.0,500.0,500.0,500.0,500.0,266.0,363.0,500.0,487.0,500.0,208.0,500.0,500.0,500.0,273.0,500.0,500.0,500.0,384.0,500.0,75.0,128.0,23.0,25.0,156.0,92.0,42.0,15.0,88.0,32.0,105.0,88.0,74.0,18.0,15.0,16.0,30.0,27.0,32.0,10.0,25.0,43.0,26.0,17.0,14.0,13.0,14.0,13.0,15.0,11.0,110.0,15.0,13.0,11.0,15.0,35.0,12.0,42.0,13.0,11.0,11.0,10.0,11.0,14.0,9.0,14.0,15.0,22.0,8.0,11.0
595,189.0,500.0,500.0,500.0,410.0,500.0,500.0,424.0,500.0,500.0,500.0,500.0,435.0,500.0,286.0,500.0,409.0,500.0,386.0,500.0,22.0,102.0,22.0,54.0,154.0,87.0,103.0,28.0,19.0,18.0,97.0,73.0,82.0,15.0,44.0,22.0,20.0,20.0,38.0,45.0,19.0,17.0,36.0,17.0,15.0,17.0,15.0,80.0,16.0,13.0,124.0,12.0,11.0,14.0,107.0,41.0,16.0,75.0,11.0,15.0,10.0,11.0,15.0,10.0,10.0,15.0,18.0,10.0,9.0,9.0
596,169.0,500.0,500.0,500.0,500.0,439.0,428.0,354.0,410.0,500.0,500.0,500.0,500.0,500.0,459.0,485.0,333.0,500.0,500.0,500.0,123.0,122.0,19.0,22.0,54.0,111.0,61.0,47.0,91.0,34.0,115.0,109.0,16.0,13.0,51.0,17.0,45.0,19.0,38.0,17.0,16.0,15.0,23.0,14.0,13.0,29.0,13.0,33.0,14.0,43.0,149.0,69.0,12.0,12.0,10.0,44.0,10.0,32.0,10.0,12.0,11.0,11.0,11.0,10.0,13.0,9.0,33.0,14.0,12.0,16.0
597,221.0,500.0,500.0,500.0,500.0,269.0,410.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,397.0,500.0,500.0,500.0,398.0,500.0,133.0,85.0,19.0,21.0,186.0,105.0,102.0,30.0,83.0,28.0,11.0,122.0,15.0,15.0,58.0,15.0,13.0,17.0,14.0,30.0,16.0,19.0,67.0,15.0,12.0,20.0,20.0,32.0,10.0,41.0,9.0,36.0,14.0,11.0,59.0,45.0,13.0,105.0,12.0,12.0,18.0,13.0,15.0,13.0,17.0,12.0,17.0,12.0,15.0,17.0
598,173.0,500.0,414.0,439.0,500.0,249.0,458.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,490.0,500.0,464.0,500.0,356.0,500.0,86.0,178.0,26.0,48.0,65.0,140.0,97.0,20.0,70.0,41.0,98.0,103.0,67.0,13.0,29.0,15.0,38.0,17.0,42.0,36.0,15.0,76.0,94.0,13.0,15.0,16.0,29.0,33.0,11.0,49.0,60.0,11.0,12.0,14.0,30.0,19.0,9.0,89.0,16.0,13.0,9.0,13.0,10.0,17.0,12.0,19.0,13.0,17.0,23.0,11.0
599,187.0,500.0,500.0,500.0,500.0,229.0,481.0,500.0,483.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,407.0,500.0,500.0,500.0,138.0,92.0,26.0,20.0,175.0,42.0,66.0,53.0,89.0,34.0,44.0,56.0,82.0,12.0,48.0,19.0,29.0,28.0,12.0,13.0,12.0,39.0,18.0,14.0,14.0,22.0,9.0,11.0,14.0,10.0,107.0,102.0,15.0,12.0,49.0,13.0,10.0,87.0,10.0,10.0,14.0,11.0,12.0,16.0,27.0,17.0,14.0,11.0,21.0,23.0
600,168.0,500.0,446.0,500.0,500.0,206.0,481.0,500.0,489.0,500.0,500.0,500.0,500.0,500.0,492.0,401.0,473.0,329.0,500.0,500.0,88.0,114.0,25.0,19.0,104.0,86.0,151.0,37.0,96.0,37.0,122.0,123.0,74.0,25.0,36.0,16.0,17.0,18.0,13.0,43.0,16.0,22.0,97.0,15.0,14.0,18.0,66.0,16.0,12.0,24.0,46.0,77.0,12.0,10.0,27.0,44.0,17.0,37.0,9.0,11.0,12.0,10.0,8.0,13.0,14.0,17.0,27.0,11.0,13.0,14.0
601,195.0,500.0,500.0,500.0,489.0,198.0,378.0,428.0,440.0,500.0,394.0,500.0,500.0,500.0,404.0,500.0,459.0,500.0,247.0,500.0,141.0,127.0,24.0,25.0,58.0,82.0,150.0,28.0,38.0,17.0,37.0,173.0,35.0,13.0,12.0,14.0,22.0,15.0,37.0,31.0,23.0,10.0,20.0,14.0,12.0,11.0,12.0,37.0,16.0,15.0,15.0,55.0,16.0,10.0,43.0,20.0,11.0,12.0,9.0,12.0,13.0,21.0,13.0,33.0,14.0,12.0,9.0,14.0,10.0,40.0
602,210.0,500.0,488.0,446.0,500.0,211.0,452.0,458.0,357.0,500.0,500.0,500.0,500.0,500.0,326.0,500.0,500.0,500.0,218.0,500.0,215.0,95.0,17.0,19.0,84.0,159.0,59.0,41.0,100.0,28.0,122.0,101.0,56.0,16.0,60.0,20.0,44.0,18.0,18.0,11.0,16.0,21.0,40.0,18.0,14.0,16.0,37.0,14.0,11.0,36.0,12.0,12.0,10.0,11.0,44.0,12.0,20.0,14.0,12.0,12.0,12.0,16.0,11.0,10.0,9.0,10.0,15.0,21.0,13.0,12.0
603,207.0,500.0,438.0,500.0,500.0,171.0,438.0,432.0,500.0,500.0,500.0,500.0,500.0,500.0,309.0,500.0,346.0,500.0,500.0,345.0,125.0,121.0,20.0,18.0,99.0,109.0,128.0,35.0,84.0,19.0,53.0,92.0,45.0,13.0,21.0,17.0,41.0,15.0,41.0,20.0,19.0,31.0,51.0,13.0,14.0,17.0,12.0,69.0,15.0,55.0,37.0,36.0,11.0,12.0,46.0,65.0,9.0,10.0,10.0,12.0,15.0,17.0,10.0,18.0,9.0,9.0,13.0,10.0,12.0,13.0
604,211.0,500.0,424.0,500.0,500.0,181.0,459.0,500.0,500.0,458.0,500.0,427.0,500.0,500.0,306.0,500.0,494.0,500.0,406.0,447.0,142.0,98.0,15.0,46.0,193.0,31.0,139.0,23.0,45.0,38.0,115.0,130.0,81.0,21.0,34.0,16.0,39.0,24.0,24.0,23.0,19.0,14.0,24.0,11.0,13.0,21.0,36.0,26.0,19.0,30.0,14.0,12.0,11.0,13.0,48.0,14.0,13.0,57.0,11.0,12.0,16.0,10.0,12.0,9.0,14.0,10.0,9.0,11.0,14.0,13.0
605,257.0,500.0,500.0,500.0,500.0,155.0,461.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,322.0,500.0,500.0,500.0,500.0,500.0,50.0,53.0,16.0,21.0,117.0,55.0,17.0,39.0,116.0,28.0,91.0,143.0,30.0,21.0,51.0,16.0,41.0,18.0,13.0,17.0,17.0,28.0,25.0,12.0,13.0,16.0,13.0,55.0,16.0,75.0,11.0,33.0,10.0,14.0,82.0,90.0,13.0,15.0,20.0,13.0,12.0,13.0,12.0,16.0,10.0,14.0,13.0,10.0,10.0,12.0
606,274.0,500.0,500.0,500.0,500.0,171.0,450.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,298.0,500.0,500.0,500.0,392.0,497.0,37.0,91.0,22.0,17.0,130.0,127.0,87.0,35.0,105.0,52.0,102.0,94.0,60.0,15.0,41.0,16.0,18.0,32.0,45.0,18.0,15.0,13.0,53.0,16.0,14.0,16.0,43.0,15.0,11.0,50.0,14.0,38.0,12.0,11.0,24.0,20.0,14.0,14.0,10.0,12.0,10.0,10.0,11.0,10.0,28.0,19.0,12.0,12.0,12.0,12.0
607,238.0,500.0,376.0,500.0,500.0,209.0,387.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,322.0,500.0,363.0,500.0,322.0,500.0,124.0,118.0,19.0,24.0,135.0,153.0,15.0,18.0,44.0,37.0,103.0,89.0,66.0,28.0,55.0,19.0,35.0,18.0,16.0,17.0,20.0,19.0,21.0,16.0,14.0,15.0,13.0,62.0,16.0,13.0,45.0,11.0,12.0,11.0,125.0,12.0,17.0,19.0,11.0,13.0,10.0,12.0,15.0,12.0,11.0,19.0,10.0,9.0,14.0,12.0
608,214.0,500.0,488.0,500.0,500.0,184.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,308.0,500.0,358.0,473.0,347.0,340.0,120.0,134.0,21.0,20.0,38.0,97.0,81.0,36.0,22.0,76.0,95.0,71.0,43.0,19.0,37.0,18.0,18.0,16.0,19.0,13.0,15.0,36.0,80.0,9.0,21.0,12.0,62.0,44.0,15.0,46.0,12.0,14.0,17.0,13.0,20.0,13.0,12.0,13.0,10.0,10.0,18.0,19.0,15.0,16.0,13.0,23.0,12.0,14.0,13.0,11.0
609,213.0,500.0,500.0,500.0,500.0,182.0,436.0,500.0,434.0,500.0,500.0,500.0,500.0,500.0,310.0,500.0,500.0,352.0,190.0,500.0,116.0,17.0,23.0,17.0,170.0,129.0,91.0,32.0,56.0,18.0,37.0,81.0,52.0,11.0,45.0,16.0,38.0,15.0,47.0,17.0,23.0,16.0,70.0,17.0,23.0,19.0,42.0,33.0,17.0,86.0,146.0,47.0,11.0,12.0,52.0,14.0,11.0,31.0,13.0,10.0,16.0,16.0,10.0,13.0,21.0,17.0,16.0,14.0,19.0,11.0
610,208.0,500.0,488.0,500.0,500.0,190.0,500.0,500.0,449.0,500.0,500.0,500.0,500.0,500.0,417.0,500.0,500.0,500.0,498.0,500.0,127.0,108.0,22.0,42.0,98.0,16.0,151.0,44.0,93.0,25.0,105.0,24.0,85.0,14.0,52.0,14.0,40.0,19.0,43.0,33.0,14.0,18.0,79.0,19.0,18.0,14.0,44.0,38.0,12.0,9.0,101.0,45.0,13.0,13.0,13.0,12.0,11.0,12.0,13.0,11.0,11.0,11.0,15.0,24.0,12.0,10.0,11.0,10.0,21.0,25.0
611,203.0,500.0,500.0,500.0,492.0,193.0,500.0,500.0,443.0,455.0,500.0,500.0,500.0,500.0,365.0,500.0,491.0,500.0,500.0,500.0,304.0,95.0,21.0,45.0,149.0,66.0,135.0,43.0,79.0,21.0,119.0,76.0,76.0,26.0,45.0,18.0,43.0,14.0,12.0,36.0,18.0,32.0,36.0,12.0,12.0,10.0,38.0,12.0,16.0,34.0,13.0,26.0,11.0,9.0,40.0,9.0,10.0,32.0,10.0,14.0,14.0,11.0,21.0,12.0,13.0,9.0,10.0,11.0,10.0,14.0
612,208.0,500.0,432.0,500.0,500.0,222.0,500.0,500.0,471.0,500.0,500.0,500.0,500.0,500.0,246.0,500.0,500.0,500.0,500.0,500.0,113.0,142.0,24.0,28.0,174.0,89.0,48.0,33.0,20.0,36.0,114.0,93.0,47.0,17.0,12.0,19.0,21.0,21.0,41.0,12.0,20.0,29.0,83.0,14.0,10.0,16.0,15.0,17.0,13.0,64.0,39.0,31.0,12.0,12.0,26.0,15.0,12.0,83.0,11.0,14.0,9.0,14.0,10.0,15.0,11.0,23.0,12.0,12.0,14.0,15.0
613,272.0,500.0,500.0,500.0,500.0,207.0,430.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,290.0,500.0,500.0,500.0,458.0,500.0,112.0,70.0,22.0,35.0,186.0,52.0,141.0,41.0,63.0,35.0,107.0,85.0,83.0,19.0,38.0,25.0,39.0,21.0,18.0,44.0,14.0,14.0,102.0,17.0,17.0,16.0,16.0,18.0,13.0,22.0,43.0,16.0,13.0,12.0,13.0,18.0,11.0,85.0,12.0,14.0,14.0,11.0,13.0,13.0,16.0,10.0,9.0,10.0,17.0,19.0
614,285.0,500.0,458.0,500.0,500.0,232.0,500.0,432.0,500.0,294.0,500.0,500.0,500.0,500.0,333.0,500.0,500.0,500.0,441.0,500.0,133.0,128.0,29.0,57.0,131.0,42.0,94.0,36.0,58.0,18.0,126.0,76.0,78.0,13.0,58.0,16.0,48.0,30.0,10.0,32.0,17.0,16.0,30.0,15.0,22.0,12.0,51.0,13.0,14.0,25.0,139.0,73.0,11.0,14.0,78.0,23.0,12.0,34.0,13.0,12.0,11.0,19.0,10.0,13.0,13.0,18.0,15.0,11.0,10.0,12.0
